date,ret
2015-10-22,-0.0013450567924990046
2015-10-23,-0.006759426116707031
2015-10-26,-0.002038588168804995
2015-10-27,0.002624967912712216
2015-10-28,0.0019657335845371104
2015-10-29,-0.010643880722333665
2015-10-30,0.0011048978162787422
2015-11-02,0.002482283301389052
2015-11-03,0.025374740375339204
2015-11-04,0.0189684461128167
2015-11-05,-0.0083324335055882
2015-11-06,-0.002673833615491761
2015-11-09,-0.014434420018370031
2015-11-10,-0.005707070139634865
2015-11-11,0.003356050035903405
2015-11-12,0.012258536208882337
2015-11-13,-0.007090838377436085
2015-11-16,-0.006341464400677966
2015-11-17,-0.021272890297386552
2015-11-18,-0.0014266592054490766
2015-11-19,-0.010424144118595631
2015-11-20,-0.005094394273660738
2015-11-23,-0.008568607781675883
2015-11-24,-0.0007426255425255699
2015-11-25,-0.017377283913566313
2015-11-26,-0.014470452453909906
2015-11-27,0.02149247112028298
2015-11-30,-0.01267422581274031
2015-12-01,-0.010767855784546396
2015-12-02,0.01856913528321314
2015-12-03,0.029250671692404067
2015-12-04,-0.011515666288253417
2015-12-07,-0.0034824895678803054
2015-12-08,0.0036155555094050957
2015-12-09,0.017486976444055922
2015-12-10,-0.009668570784282375
2015-12-11,-0.0022527784594210975
2015-12-14,0.00797337576061744
2015-12-15,0.004547660744666186
2015-12-16,-0.0035615607123009926
2015-12-17,-0.0011382296451604114
2015-12-18,-0.013548958083699818
2015-12-21,-0.0021817374397466523
2015-12-22,-0.002463874900089551
2015-12-23,0.0025216988962625596
2015-12-24,-0.005353272188190161
2015-12-25,0.00491538522545139
2015-12-28,0.010327158178198285
2015-12-29,0.0017542932766846605
2015-12-30,0.0037175640839920347
2015-12-31,0.0007315534757786736
2016-01-01,0.0002008439309141418
2016-01-04,-0.0070155803354284745
2016-01-05,0.0033649426167330805
2016-01-06,-0.0007728659841348947
2016-01-07,0.021131683089305946
2016-01-08,0.015933549024752424
2016-01-11,0.004058465525565008
2016-01-12,-0.0074305720969476755
2016-01-13,-0.010924114719834179
2016-01-14,0.012111429530888652
2016-01-15,0.002827492251471385
2016-01-18,0.005001434033916108
2016-01-19,-0.017245859869741927
2016-01-20,0.009474384815581808
2016-01-21,0.004744203382143629
2016-01-22,-0.01090430684414478
2016-01-25,-0.00451524807449949
2016-01-26,0.002837172043565196
2016-01-27,0.0007246679835624363
2016-01-28,-0.00272171185803555
2016-01-29,-0.0008348826806596085
2016-02-01,-0.0023197737820688535
2016-02-02,0.0017256251210246859
2016-02-03,0.01491491972993157
2016-02-04,-0.025466584409312976
2016-02-05,-0.0021685026450968424
2016-02-08,0.0019651242137244695
2016-02-09,0.003159939896870995
2016-02-10,-0.0035191458132128985
2016-02-11,-0.017367217824785827
2016-02-12,0.0034799548371410964
2016-02-15,0.01747350214164185
2016-02-16,-0.015138614049161376
2016-02-17,0.008838280136981883
2016-02-18,-0.003085252231228939
2016-02-19,-0.000413243458288473
2016-02-22,-0.01032898510703949
2016-02-23,-0.0031445617235587664
2016-02-24,0.013200445946989586
2016-02-25,0.00602655241987707
2016-02-26,0.017523116054099442
2016-02-29,0.011974118889776937
2016-03-01,0.004590866789295761
2016-03-02,0.01763934526167792
2016-03-03,0.004589931587382987
2016-03-04,0.00847988176797059
2016-03-07,-0.0027657095353470834
2016-03-08,0.0008654581585920483
2016-03-09,-0.006774238233002769
2016-03-10,0.01009583934594853
2016-03-11,-0.011583036231148655
2016-03-14,0.008023503424176614
2016-03-15,-0.0017065105750515945
2016-03-16,0.011912470934673194
2016-03-17,0.007708689887312598
2016-03-18,0.018406461576468015
2016-03-21,0.007507746911386448
2016-03-22,-0.015520402556532408
2016-03-23,-0.00046953172898200847
2016-03-24,-0.011520071925948158
2016-03-25,-0.004982798423662747
2016-03-28,0.015312284332767217
2016-03-29,0.00657533810897696
2016-03-30,-0.0067893042857874635
2016-03-31,-0.009937173664403989
2016-04-01,0.000527820928762608
2016-04-04,-0.011965601493811278
2016-04-05,-0.006511402773965812
2016-04-06,0.003320094715512439
2016-04-07,0.011753120361066963
2016-04-08,0.0062876147222443975
2016-04-11,-0.022712895085981
2016-04-12,0.003243667290302598
2016-04-13,0.0009203357323257792
2016-04-14,0.004338902853726931
2016-04-15,0.016362096816512073
2016-04-18,-0.02043238276804743
2016-04-19,-0.0057110342519110565
2016-04-20,0.006109063227933546
2016-04-21,-0.015615943994539421
2016-04-22,0.01495949048053509
2016-04-25,0.0038835661270065843
2016-04-26,0.00866583985843404
2016-04-27,-0.0055094366152179455
2016-04-28,0.008337636899662106
2016-04-29,0.010884715559890384
2016-05-02,0.0025287802013716837
2016-05-03,0.0025440089269869594
2016-05-04,0.002903432392817259
2016-05-05,-0.008433452647393817
2016-05-06,-0.0012752868024035293
2016-05-09,-0.001325225324523588
2016-05-10,0.004033938643534951
2016-05-11,0.010198242469102947
2016-05-12,-0.010385360819784093
2016-05-13,-0.0010500903031957763
2016-05-16,0.015014555476589734
2016-05-17,-0.007235882288125642
2016-05-18,-0.008022500172903202
2016-05-19,0.0022230619183119357
2016-05-20,0.008643851904853202
2016-05-23,0.0003142605556065933
2016-05-24,0.013489605904369893
2016-05-25,0.00876793982566527
2016-05-26,0.008618200668900618
2016-05-27,0.005741165013240933
2016-05-30,0.023476531003460848
2016-05-31,-0.001851616888660442
2016-06-01,-0.01983522292066514
2016-06-02,0.01624254361517141
2016-06-03,-0.004376994309568257
2016-06-06,0.0012788044434303306
2016-06-07,0.01329550684860527
2016-06-08,-0.015822595410589255
2016-06-09,-0.012316472141061394
2016-06-10,-0.015812779371188537
2016-06-13,-0.007741362900254238
2016-06-14,0.004596366060169935
2016-06-15,0.005441878428127709
2016-06-16,0.0029627417932855376
2016-06-17,-0.013927658838923664
2016-06-20,-0.022901034366326442
2016-06-21,0.0007435358539038227
2016-06-22,-0.004517760336383358
2016-06-23,0.004793857717166118
2016-06-24,0.007219536262212701
2016-06-27,0.0015824143205868193
2016-06-28,0.007801330853758537
2016-06-29,0.0024921137411506845
2016-06-30,0.005500647056014667
2016-07-01,-0.006846732628698824
2016-07-04,-0.0015961141383145853
2016-07-05,0.0021677609665695726
2016-07-06,0.008405284754174189
2016-07-07,-0.0037374117222457215
2016-07-08,0.005411672557321126
2016-07-11,-0.0024583879191537902
2016-07-12,-0.0009754216732813036
2016-07-13,0.00849519042024073
2016-07-14,-0.01973060371054156
2016-07-15,-0.01276472328074761
2016-07-18,-0.014621853974428207
2016-07-19,-0.02313616119848305
2016-07-20,-0.006582644401551768
2016-07-21,0.007694338997277404
2016-07-22,-0.0026488406638257474
2016-07-25,0.0021779008194185213
2016-07-26,0.011092174967107927
2016-07-27,0.013476861322676916
2016-07-28,-0.0004913793472613955
2016-07-29,0.013735858895693974
2016-08-01,0.0011212665843410921
2016-08-02,-0.00817398223827462
2016-08-03,-0.005744003521987353
2016-08-04,-0.014605365125650163
2016-08-05,-0.008681338537336523
2016-08-08,-0.0033801668807442917
2016-08-09,0.008235850193786016
2016-08-10,0.017407698311659836
2016-08-11,-0.0136218151537704
2016-08-12,0.004128274682599189
2016-08-15,-0.010205439391575344
2016-08-16,0.00494697088463202
2016-08-17,-0.001110866506877266
2016-08-18,-0.018109058258475304
2016-08-19,0.009482969915684845
2016-08-22,-0.005850007128087311
2016-08-23,-0.005139002383735546
2016-08-24,-0.010497524112896898
2016-08-25,-0.006342832766875555
2016-08-26,0.004478904406949172
2016-08-29,-0.001692443409364055
2016-08-30,0.003486620022824811
2016-08-31,0.003819218539288437
2016-09-01,0.013406616555281671
2016-09-02,-0.003227861508643793
2016-09-05,-0.014568578168457318
2016-09-06,0.010872224165719832
2016-09-07,-0.0031148817209725468
2016-09-08,0.01134592444577377
2016-09-09,0.004033771131824704
2016-09-12,-0.0011113753020334492
2016-09-13,0.003687758940462951
2016-09-14,0.019710125601262996
2016-09-15,0.02096980529053753
2016-09-16,0.000893811351327787
2016-09-19,0.0018019059331707533
2016-09-20,0.010962401574663857
2016-09-21,-0.008256610327673471
2016-09-22,0.003530703726182551
2016-09-23,-5.862847953856402e-05
2016-09-26,0.0033390821145755363
2016-09-27,-0.008133688059494057
2016-09-28,-0.015695674933089692
2016-09-29,-0.02052983435991292
2016-09-30,-0.010973841129896078
2016-10-03,-0.004386752849393331
2016-10-04,-0.0027319158664876183
2016-10-05,0.01957231162429517
2016-10-06,0.011259933699072982
2016-10-07,-0.009420911163416272
2016-10-10,0.0036770845245095696
2016-10-11,-0.003870782363503251
2016-10-12,-0.0026436383804009514
2016-10-13,0.00205325649415382
2016-10-14,0.006391711169753933
2016-10-17,-0.0031925848388401536
2016-10-18,0.010838515327343586
2016-10-19,-0.01121938226142404
2016-10-20,0.00026339062362268443
2016-10-21,0.026176737265958323
2016-10-24,0.002430797426252751
2016-10-25,0.014532145066061729
2016-10-26,0.0011152017817320818
2016-10-27,0.0060077709532979666
2016-10-28,-0.00036783194392691536
2016-10-31,-0.0015040758116420443
2016-11-01,-0.0075948239672541966
2016-11-02,0.004503013589575532
2016-11-03,-0.008315371891857678
2016-11-04,0.006855852363134291
2016-11-07,0.0110528700444591
2016-11-08,0.0038653140723722995
2016-11-09,-0.0026624873355569185
2016-11-10,0.00473965579308696
2016-11-11,-0.002886730555464126
2016-11-14,0.009555471254651494
2016-11-15,-0.01811406084215124
2016-11-16,-0.0031560736811864624
2016-11-17,-0.01970811995123998
2016-11-18,-0.01475060830227205
2016-11-21,0.013838622298139095
2016-11-22,0.00915184981971686
2016-11-23,-0.006994802332847904
2016-11-24,-0.01482503456040897
2016-11-25,-0.029445288378416513
2016-11-28,-0.005234955079326346
2016-11-29,0.024404150122474023
2016-11-30,0.004548842714636473
2016-12-01,-0.005395722860494895
2016-12-02,0.004850802095003062
2016-12-05,-0.015409583529944428
2016-12-06,-0.0027732336269763545
2016-12-07,0.001194774730157385
2016-12-08,-0.0006610065182104851
2016-12-09,0.008108061216900806
2016-12-12,0.003646452262360524
2016-12-13,0.006883260181079969
2016-12-14,-0.006683722822307595
2016-12-15,0.009178154084105482
2016-12-16,0.016489369476239912
2016-12-19,-0.009501495196514127
2016-12-20,-0.008676956557145597
2016-12-21,0.01355784336320233
2016-12-22,-0.0017134398669506029
2016-12-23,0.014238213920665571
2016-12-26,-0.004225357118921839
2016-12-27,0.014750455762707114
2016-12-28,0.001514858168054522
2016-12-29,0.002782288233226952
2016-12-30,0.015847180216699043
2017-01-02,-0.0034177047744417123
2017-01-03,-0.009211220959249583
2017-01-04,-0.004285642080283544
2017-01-05,0.004723339506431386
2017-01-06,-0.015457590721805142
2017-01-09,0.006574709026511215
2017-01-10,-0.005187713176177433
2017-01-11,0.011678126607335635
2017-01-12,-0.023742603049004718
2017-01-13,-0.007665657751041687
2017-01-16,-0.01666468151234102
2017-01-17,-0.008062294663639525
2017-01-18,0.0026766590110894315
2017-01-19,-0.0015922662544975489
2017-01-20,-0.0023337756894801494
2017-01-23,-0.0013918487138006078
2017-01-24,0.0022338824061994343
2017-01-25,-0.009885360419431078
2017-01-26,0.007268496408990507
2017-01-27,0.006826659703854839
2017-01-30,0.00405037937656101
2017-01-31,0.005765334427512632
2017-02-01,0.003164180008086595
2017-02-02,0.020550733027310673
2017-02-03,-0.000670941710525099
2017-02-06,-0.0028708321833457676
2017-02-07,-0.007335275803573779
2017-02-08,-0.010122626705778367
2017-02-09,-0.012244717876010754
2017-02-10,-0.008687973132309184
2017-02-13,-0.0005068038165207131
2017-02-14,0.003542951284977145
2017-02-15,0.0007114205855216179
2017-02-16,-0.00745535277429713
2017-02-17,0.009201845640199633
2017-02-20,0.007594126723009475
2017-02-21,-0.00139648307422017
2017-02-22,-0.006329161446647121
2017-02-23,0.005684279208297995
2017-02-24,0.002079735874861045
2017-02-27,-0.014281272594150476
2017-02-28,-0.0004798025598440489
2017-03-01,0.0028203581207438106
2017-03-02,-0.008796947864877537
2017-03-03,0.00209843392837443
2017-03-06,-0.014348224852577892
2017-03-07,0.01356186100012171
2017-03-08,0.01267949985059432
2017-03-09,-0.0023251733430296475
2017-03-10,0.0038345433783907317
2017-03-13,-0.023899219657998752
2017-03-14,-0.011363476602653329
2017-03-15,-0.002737789201521298
2017-03-16,-0.010521330214268591
2017-03-17,0.007343964826306588
2017-03-20,0.02017296530747994
2017-03-21,-0.01156614719429302
2017-03-22,-0.008174634040851926
2017-03-23,0.0025544836830993034
2017-03-24,0.016311161484996207
2017-03-27,-0.012023743125399031
2017-03-28,0.0026903612230694198
2017-03-29,0.018412988508131087
2017-03-30,-0.016317591481792675
2017-03-31,-0.01261069206845832
2017-04-03,-0.004036066064608383
2017-04-04,-0.0050058841285541104
2017-04-05,0.008326012877536447
2017-04-06,0.0026165971982083807
2017-04-07,-0.017549620596421286
2017-04-10,0.005354104029008109
2017-04-11,-0.0055753888735565055
2017-04-12,0.012944472169412392
2017-04-13,-0.006075875364369197
2017-04-14,-0.006166152831022357
2017-04-17,0.005611316108045314
2017-04-18,0.007829264823369366
2017-04-19,0.004680993639362036
2017-04-20,-0.016655973173848083
2017-04-21,0.005580344399282511
2017-04-24,-0.01014308051674399
2017-04-25,0.0025527611158826353
2017-04-26,-0.014037344353990601
2017-04-27,0.004663221475430636
2017-04-28,-0.007865989043073725
2017-05-01,-0.012626346502605216
2017-05-02,0.007338201364823995
2017-05-03,0.002616445216767513
2017-05-04,-0.0059397680139289715
2017-05-05,0.014711788490210643
2017-05-08,-0.004206524215697425
2017-05-09,0.0005210767397093466
2017-05-10,0.0028891344767860093
2017-05-11,-0.005996659341286136
2017-05-12,0.0049113629339992936
2017-05-15,-0.005134523471647245
2017-05-16,-0.003916383222162092
2017-05-17,0.013826426398033411
2017-05-18,-0.01020586052512433
2017-05-19,-0.023927803309294903
2017-05-22,0.016309369950118942
2017-05-23,0.025693279526070027
2017-05-24,-0.003852692654493318
2017-05-25,-0.019168380406201856
2017-05-26,-0.0029048397619594376
2017-05-29,-0.002662229498406692
2017-05-30,-0.0016992384102225704
2017-05-31,-0.010933880419218483
2017-06-01,0.005995611424764773
2017-06-02,0.005445073752860861
2017-06-05,-0.014744056198193065
2017-06-06,0.007191967316948878
2017-06-07,0.02072684981945891
2017-06-08,0.0019196033243705987
2017-06-09,-0.0031732516206850604
2017-06-12,-0.0012200321440752131
2017-06-13,0.0063525676696856125
2017-06-14,-0.017106716055072184
2017-06-15,0.0018439070297730225
2017-06-16,-0.003704639494628101
2017-06-19,0.018678250129560453
2017-06-20,-0.0015417273380495787
2017-06-21,0.016878876111195196
2017-06-22,-0.010837406977820072
2017-06-23,0.006072591668027922
2017-06-26,0.0033940026379122882
2017-06-27,-0.008490472478647823
2017-06-28,0.001973961146369404
2017-06-29,0.012325188368316005
2017-06-30,-0.003037917042866007
2017-07-03,-0.016719626491697635
2017-07-04,2.4371735225540904e-05
2017-07-05,-0.008824230947925126
2017-07-06,-0.003223409386638824
2017-07-07,-0.0006158776968512098
2017-07-10,-0.016856522160155173
2017-07-11,-0.015956583393206783
2017-07-12,0.005020668355255252
2017-07-13,-0.005027186961696804
2017-07-14,-0.02544744341820567
2017-07-17,0.008048440366081351
2017-07-18,0.0029236975527423986
2017-07-19,-0.00693874824036484
2017-07-20,-0.012968302110582414
2017-07-21,0.008558078963143373
2017-07-24,0.003693506225604296
2017-07-25,0.024026022826840732
2017-07-26,0.004401885987249374
2017-07-27,0.004077031412620148
2017-07-28,-0.0014692793010856512
2017-07-31,0.00836775867200791
2017-08-01,0.006450852012481537
2017-08-02,0.01271725008565195
2017-08-03,-0.005013229186372848
2017-08-04,-0.004154074729439624
2017-08-07,-0.004591031709119802
2017-08-08,0.008108017211789892
2017-08-09,0.015183744402967322
2017-08-10,-0.004388404931493007
2017-08-11,-0.004047737277930913
2017-08-14,0.003340772238697992
2017-08-15,-0.002257615000129014
2017-08-16,0.0097205365313989
2017-08-17,-0.02231777290619047
2017-08-18,-0.008067050469168946
2017-08-21,-0.007624163339614459
2017-08-22,-0.02300356012386145
2017-08-23,-0.00943638444368804
2017-08-24,-0.008951561158459262
2017-08-25,-0.001811046545188303
2017-08-28,0.011329658916602637
2017-08-29,-0.0022506065119070238
2017-08-30,-0.010108137202711538
2017-08-31,-0.00036954541213528986
2017-09-01,0.010691736214413494
2017-09-04,-0.009559588161149048
2017-09-05,-0.008905748839214486
2017-09-06,0.005785489592742234
2017-09-07,-0.0020153611573080054
2017-09-08,0.006674846907094743
2017-09-11,6.35320820470324e-05
2017-09-12,0.00721663648089567
2017-09-13,-0.010150781140406408
2017-09-14,7.915349211732562e-05
2017-09-15,-0.001906900143631568
2017-09-18,-0.011958909241041307
2017-09-19,-0.015434779478686883
2017-09-20,0.007057490352746618
2017-09-21,-0.003309523822179781
2017-09-22,-0.010022802816473294
2017-09-25,-0.0007617893692333225
2017-09-26,0.011480188573493026
2017-09-27,-0.02260737845371923
2017-09-28,-0.014766386899033264
2017-09-29,-0.009028864418952676
2017-10-02,0.01481178866720329
2017-10-03,0.003025869829192965
2017-10-04,0.007873172404612268
2017-10-05,-0.011201609191262304
2017-10-06,-0.010995358752705261
2017-10-09,0.004678137167227104
2017-10-10,0.0007827433093544656
2017-10-11,0.005687388188641266
2017-10-12,-0.0016767099092845213
2017-10-13,0.00298143726454627
2017-10-16,0.0017811908490510918
2017-10-17,0.007977673890849255
2017-10-18,0.008270082819444706
2017-10-19,-0.0159987199439177
2017-10-20,-0.02227268555340856
2017-10-23,0.010217453976515072
2017-10-24,0.012077250932619367
2017-10-25,-0.010006230195133374
2017-10-26,-0.01839835406545629
2017-10-27,0.0011903482100720092
2017-10-30,0.009508382263505295
2017-10-31,0.018175945224343144
2017-11-01,0.00536297572101451
2017-11-02,-0.0035171669658569495
2017-11-03,-0.008731306215848627
2017-11-06,0.0003145129167065442
2017-11-07,-0.002792647038852564
2017-11-08,-0.00995067905728816
2017-11-09,0.020687556508632868
2017-11-10,0.01805168402072131
2017-11-13,0.011560486835554286
2017-11-14,-0.009008503978091276
2017-11-15,0.00875019324297279
2017-11-16,0.006596264094979018
2017-11-17,0.004625456242040529
2017-11-20,0.012696652670437772
2017-11-21,0.006553711428612774
2017-11-22,0.007600142363043355
2017-11-23,0.0065690628337221006
2017-11-24,0.003607914080021059
2017-11-27,-0.017636111297141835
2017-11-28,0.0010362107741055723
2017-11-29,-0.005361919588491253
2017-11-30,-0.012598409576400205
2017-12-01,0.01701816619300824
2017-12-04,0.017489953408857034
2017-12-05,0.013792206002956121
2017-12-06,0.0027521341685587462
2017-12-07,0.013706251209526569
2017-12-08,0.00032053180601825543
2017-12-11,0.0022279727689777937
2017-12-12,-0.01073471370461983
2017-12-13,0.0041699130449884
2017-12-14,0.0008038592842441709
2017-12-15,-0.012826521168344644
2017-12-18,-0.00031197111816596906
2017-12-19,-0.0005972956385680848
2017-12-20,0.0181756116664464
2017-12-21,0.009142133285134095
2017-12-22,0.00031445439091466016
2017-12-25,0.00268787309801083
2017-12-26,0.0006421237810419806
2017-12-27,-0.0018291398479554771
2017-12-28,-0.010624271973882868
2017-12-29,-0.0013105187760692925
2018-01-01,-0.007260982566525134
2018-01-02,-0.012303155389231464
2018-01-03,0.005312218145475347
2018-01-04,0.0041126465993323496
2018-01-05,-0.01766707511368078
2018-01-08,-0.0010268463749512722
2018-01-09,0.010157013858999236
2018-01-10,0.010792237388963209
2018-01-11,0.010458368428852387
2018-01-12,0.000589132069014598
2018-01-15,-0.008250453279691511
2018-01-16,-0.010636988273580606
2018-01-17,0.003646049047503575
2018-01-18,0.00399280034365163
2018-01-19,0.013073311116050654
2018-01-22,0.011199796503420836
2018-01-23,-0.001122286565311721
2018-01-24,-0.012242058788608694
2018-01-25,-0.002991065970108978
2018-01-26,0.002372311948105247
2018-01-29,-0.001820832453894041
2018-01-30,-0.005578941080776559
2018-01-31,0.002728848149698989
2018-02-01,-0.004839577414106105
2018-02-02,-0.00608066083725374
2018-02-05,0.0033145283430343958
2018-02-06,-0.003819925801292048
2018-02-07,0.002641043889783521
2018-02-08,0.002932040228521227
2018-02-09,-0.011194290010915747
2018-02-12,-0.004612411238654122
2018-02-13,0.014577769399164624
2018-02-14,-0.011420795127342872
2018-02-15,-0.02096654448970531
2018-02-16,-0.018418451532425117
2018-02-19,0.0004910994657666921
2018-02-20,0.0005091727803269891
2018-02-21,-0.0009761085542512093
2018-02-22,0.012341898289285017
2018-02-23,-0.02652834433102938
2018-02-26,0.004159338744308236
2018-02-27,0.015814382018035734
2018-02-28,-0.011077807648917139
2018-03-01,-0.003598065117898951
2018-03-02,-0.007328919172286209
2018-03-05,-0.008743460460775287
2018-03-06,-0.0030626200502304
2018-03-07,0.014474852836845048
2018-03-08,0.018573866754875202
2018-03-09,-0.0031593922504014773
2018-03-12,0.0192506021406447
2018-03-13,0.0005557647698462486
2018-03-14,0.01773691026701081
